,Pais,Genero,Edad,Antigüedad,FacturacionTotal,PuntuacionCrediticia,CantidadProductos,PoseeTarjetaCredito,MiembroActivo,SalarioEstimado,VelocidadServicio,Abandono
6898,Argentina,Masculino,32,6,0.0,654,2,Si,Si,137898.57,500Mb,Si
6899,Chile,Femenino,45,9,131355.3,505,3,Si,No,195395.33,20GB,Si
6900,Argentina,Masculino,41,1,40488.76,582,1,Si,No,128528.83,1GB,No
6901,Chile,Femenino,33,8,111379.55,732,1,Si,Si,45098.62,2GB,No
6902,Brasil,Femenino,40,6,129502.49,642,2,No,Si,86099.23,500Mb,Si
6903,Argentina,Femenino,39,7,0.0,589,2,No,No,95985.64,1GB,No
6904,Argentina,Masculino,40,2,99886.42,591,2,Si,Si,88695.19,500Mb,Si
6905,Argentina,Femenino,34,1,96645.54,665,2,No,No,171413.66,100GB,No
6906,Chile,Masculino,35,7,0.0,799,2,No,Si,140780.8,20GB,No
6907,Argentina,Masculino,24,8,156325.38,546,1,Si,Si,125381.02,1GB,No
6908,Argentina,Masculino,35,3,106250.72,563,1,No,No,39546.32,1GB,No
6909,Brasil,Masculino,35,1,105346.03,603,2,Si,Si,130379.5,2GB,No
6910,Argentina,Masculino,40,8,109219.83,642,1,Si,No,52827.51,100GB,No
6911,Chile,Masculino,52,4,111284.53,636,1,No,Si,32936.44,1GB,Si
6912,Chile,Femenino,54,8,0.0,745,1,Si,No,173912.29,1GB,Si
6913,Argentina,Masculino,30,4,114779.35,683,1,No,No,183171.47,500Mb,Si
6914,Argentina,Masculino,29,1,144591.96,492,1,Si,Si,196293.76,500Mb,Si
6915,Argentina,Femenino,42,5,147531.82,777,1,Si,Si,38819.45,500Mb,Si
6916,Brasil,Femenino,36,1,114391.62,667,1,Si,Si,53412.54,20GB,No
6917,Brasil,Masculino,44,3,88902.21,674,1,Si,No,73731.32,2GB,No
6918,Argentina,Masculino,34,5,122952.9,490,2,No,No,154360.97,1GB,No
6919,Chile,Masculino,37,9,0.0,644,2,Si,Si,96442.86,100GB,No
6920,Chile,Masculino,67,3,153946.14,580,1,Si,Si,7418.92,20GB,No
6921,Brasil,Femenino,30,1,139676.95,678,2,No,Si,16146.0,2GB,No
6922,Chile,Masculino,40,4,0.0,528,2,Si,No,25399.7,20GB,No
6923,Argentina,Femenino,29,4,0.0,590,2,Si,No,121846.81,500Mb,Si
6924,Chile,Masculino,23,8,0.0,578,2,Si,No,112124.98,100GB,No
6925,Argentina,Masculino,42,9,161651.37,591,2,Si,Si,131753.97,2GB,No
6926,Chile,Masculino,45,5,83888.54,724,1,No,Si,34121.81,1GB,No
6927,Chile,Femenino,29,2,166930.76,590,2,Si,No,122487.73,1GB,No
6928,Brasil,Femenino,34,7,137239.17,769,1,Si,Si,71379.92,500Mb,Si
6929,Argentina,Femenino,43,7,0.0,569,2,Si,Si,77703.19,500Mb,Si
6930,Argentina,Masculino,40,9,93017.47,774,2,Si,No,191608.97,1GB,No
6931,Chile,Masculino,28,1,0.0,727,1,Si,No,40357.39,20GB,No
6932,Argentina,Masculino,26,3,137998.2,652,2,No,Si,168989.77,100GB,No
6933,Argentina,Femenino,59,3,0.0,713,2,Si,Si,62700.08,1GB,No
6934,Chile,Masculino,38,0,0.0,620,2,Si,Si,38015.34,2GB,No
6935,Brasil,Masculino,31,5,121192.22,737,2,Si,Si,74890.58,500Mb,Si
6936,Argentina,Femenino,31,2,147674.26,543,1,Si,Si,16658.76,1GB,No
6937,Brasil,Masculino,27,2,130274.26,606,2,Si,No,147533.09,500Mb,Si
6938,Chile,Femenino,42,9,0.0,538,1,No,No,152855.96,1GB,No
6939,Argentina,Masculino,32,5,154737.88,748,2,Si,Si,172638.13,1GB,No
6940,Argentina,Femenino,35,2,104508.1,617,1,Si,Si,147636.46,2GB,No
6941,Argentina,Masculino,30,1,78133.15,677,1,No,Si,174225.88,1GB,No
6942,Argentina,Masculino,42,7,77002.2,743,2,Si,Si,80428.42,20GB,No
6943,Argentina,Femenino,49,8,0.0,561,2,Si,Si,12513.07,1GB,No
6944,Brasil,Femenino,54,8,145151.4,708,1,No,Si,125311.17,20GB,Si
6945,Argentina,Masculino,29,9,127414.55,802,1,Si,Si,134459.12,2GB,No
6946,Argentina,Femenino,33,6,0.0,675,2,Si,No,34045.61,20GB,No
6947,Argentina,Masculino,34,8,101116.06,542,1,Si,No,196395.05,1GB,No
6948,Chile,Masculino,41,5,165445.04,562,2,Si,No,85787.31,20GB,No
6949,Brasil,Masculino,74,7,105102.5,666,1,Si,Si,46172.47,2GB,No
6950,Argentina,Femenino,34,7,109564.1,778,1,No,Si,113046.81,2GB,No
6951,Argentina,Masculino,26,4,139848.17,646,1,Si,No,164696.27,20GB,No
6952,Argentina,Masculino,31,4,129722.57,717,1,No,No,41176.6,100GB,No
6953,Chile,Masculino,49,8,0.0,645,2,Si,No,162012.6,100GB,No
6954,Brasil,Masculino,36,9,150956.71,652,1,No,No,72350.17,20GB,No
6955,Argentina,Masculino,35,1,0.0,819,2,No,Si,3385.04,2GB,No
6956,Chile,Masculino,44,4,0.0,719,1,No,No,84972.9,20GB,Si
6957,Brasil,Femenino,58,3,119024.75,617,2,Si,No,35199.24,1GB,Si
6958,Brasil,Masculino,52,9,144696.75,655,1,Si,Si,49025.79,2GB,No
6959,Argentina,Masculino,24,1,0.0,638,2,No,Si,162597.15,500Mb,Si
6960,Argentina,Masculino,42,0,0.0,682,1,Si,Si,160828.98,2GB,No
6961,Brasil,Masculino,32,5,122947.92,641,1,Si,Si,99154.86,100GB,No
6962,Brasil,Masculino,41,2,131341.46,588,2,No,Si,7034.94,500Mb,Si
6963,Argentina,Masculino,37,8,105961.68,703,2,No,Si,74158.8,100GB,No
6964,Chile,Masculino,32,3,107594.11,659,2,Si,Si,102416.84,2GB,No
6965,Chile,Femenino,36,0,0.0,793,1,No,No,148993.47,100GB,No
6966,Chile,Femenino,31,5,0.0,710,2,Si,No,9561.73,1GB,No
6967,Brasil,Femenino,24,2,110407.44,710,2,No,No,15832.43,100GB,Si
6968,Argentina,Masculino,40,1,0.0,611,2,Si,Si,102547.56,20GB,No
6969,Chile,Femenino,33,5,84557.82,765,1,Si,Si,69039.43,2GB,No
6970,Brasil,Masculino,32,8,170291.22,504,2,No,Si,15658.99,100GB,No
6971,Argentina,Masculino,38,1,0.0,503,2,Si,Si,95153.24,1GB,No
6972,Argentina,Masculino,31,3,94263.91,616,2,Si,No,168895.06,2GB,No
6973,Argentina,Femenino,44,3,133793.89,632,1,Si,Si,34607.14,500Mb,Si
6974,Brasil,Masculino,51,3,96891.46,671,1,Si,No,176403.33,100GB,Si
6975,Brasil,Masculino,35,1,117458.51,762,1,No,Si,178361.48,20GB,Si
6976,Chile,Femenino,39,7,0.0,763,2,Si,No,19458.75,2GB,No
6977,Argentina,Masculino,58,5,152199.33,619,1,Si,Si,86022.09,500Mb,Si
6978,Brasil,Femenino,43,3,127940.47,577,1,No,No,125140.72,100GB,Si
6979,Brasil,Masculino,34,2,90355.12,651,2,No,No,193597.94,20GB,No
6980,Argentina,Masculino,37,1,177069.24,625,2,Si,Si,96088.54,2GB,No
6981,Argentina,Masculino,39,7,0.0,592,2,Si,No,83084.33,20GB,No
6982,Brasil,Masculino,40,5,108197.11,620,2,Si,No,49722.34,100GB,No
6983,Argentina,Femenino,36,2,0.0,588,2,Si,No,92536.0,20GB,Si
6984,Chile,Masculino,29,3,60280.62,521,1,Si,No,154271.41,1GB,No
6985,Brasil,Masculino,52,9,135870.01,679,2,No,No,54038.62,20GB,No
6986,Brasil,Femenino,30,3,104911.35,850,2,Si,Si,42933.26,20GB,No
6987,Brasil,Femenino,35,0,180303.24,624,2,Si,No,163587.9,1GB,No
6988,Brasil,Femenino,38,7,174937.64,494,1,Si,No,40084.32,100GB,No
6989,Brasil,Masculino,35,8,112330.83,629,1,Si,Si,91001.02,2GB,No
6990,Argentina,Masculino,45,5,0.0,615,2,Si,Si,164886.64,2GB,No
6991,Brasil,Masculino,44,10,116363.37,698,2,Si,No,198059.16,2GB,No
6992,Argentina,Masculino,47,6,146034.74,613,1,Si,Si,77146.14,100GB,No
6993,Argentina,Femenino,39,4,109949.39,542,2,Si,Si,41268.65,2GB,No
6994,Argentina,Femenino,55,5,0.0,545,1,No,No,10034.77,100GB,Si
6995,Argentina,Femenino,34,6,90425.15,728,2,Si,Si,11597.69,20GB,No
6996,Brasil,Femenino,47,5,104552.61,768,1,Si,No,48137.08,2GB,Si
6997,Chile,Masculino,32,10,147511.26,566,1,Si,Si,159891.03,100GB,No
6998,Argentina,Masculino,25,5,77886.53,581,2,Si,No,150319.49,20GB,No
6999,Argentina,Masculino,29,5,83442.98,548,1,No,Si,177017.39,2GB,No
7000,Brasil,Femenino,36,10,78249.53,616,1,Si,No,136934.91,2GB,No
7001,Chile,Masculino,43,2,145843.82,579,1,Si,Si,198402.37,100GB,Si
7002,Brasil,Femenino,29,4,78939.15,687,1,Si,No,122134.56,1GB,Si
7003,Argentina,Masculino,36,1,118311.76,614,1,Si,No,146134.68,1GB,No
7004,Chile,Femenino,59,9,126224.87,783,1,Si,Si,4423.63,500Mb,Si
7005,Argentina,Femenino,42,7,0.0,703,2,No,Si,72500.68,100GB,No
7006,Argentina,Femenino,29,4,130114.39,484,1,Si,No,164017.89,2GB,No
7007,Argentina,Masculino,38,0,0.0,587,2,Si,No,47414.15,20GB,No
7008,Chile,Femenino,29,10,99250.08,590,1,Si,Si,129629.41,500Mb,Si
7009,Brasil,Femenino,33,7,130367.87,730,1,Si,No,15142.1,2GB,Si
7010,Argentina,Masculino,51,6,0.0,796,2,No,Si,194733.28,100GB,No
7011,Argentina,Femenino,32,0,148326.09,563,1,Si,No,191604.27,500Mb,Si
7012,Brasil,Masculino,74,5,161434.36,593,2,Si,Si,65532.17,2GB,No
7013,Argentina,Femenino,40,7,0.0,480,1,Si,No,170332.67,2GB,Si
7014,Argentina,Masculino,39,6,0.0,628,2,No,No,134441.6,500Mb,Si
7015,Chile,Femenino,35,9,0.0,701,2,No,No,170996.86,500Mb,Si
7016,Chile,Femenino,46,4,0.0,597,2,Si,No,58667.16,500Mb,Si
7017,Brasil,Femenino,35,8,125884.95,728,2,Si,No,54359.02,2GB,Si
7018,Brasil,Femenino,32,4,90322.99,565,2,No,Si,118740.37,500Mb,Si
7019,Argentina,Masculino,30,1,64097.75,673,1,Si,Si,77783.35,1GB,No
7020,Argentina,Masculino,32,5,73494.21,558,1,No,No,136301.1,20GB,No
7021,Chile,Femenino,23,6,0.0,598,2,Si,No,153229.19,500Mb,Si
7022,Brasil,Masculino,43,8,96353.8,737,1,No,No,10209.8,20GB,No
7023,Brasil,Masculino,29,1,131968.57,814,2,Si,Si,147693.92,20GB,No
7024,Chile,Masculino,73,1,108555.07,689,1,No,Si,167969.15,20GB,No
7025,Argentina,Masculino,35,8,0.0,509,2,No,Si,67431.28,100GB,No
7026,Brasil,Masculino,35,1,125141.24,687,2,Si,Si,148537.07,1GB,No
7027,Argentina,Masculino,38,4,107192.38,682,1,Si,Si,15669.17,100GB,No
7028,Argentina,Femenino,30,6,0.0,633,2,No,No,41642.29,20GB,No
7029,Argentina,Femenino,47,7,0.0,730,1,Si,No,33373.26,500Mb,Si
7030,Chile,Masculino,36,1,113110.26,557,1,Si,No,98413.1,1GB,No
7031,Brasil,Masculino,48,3,80697.44,676,1,No,No,101397.86,500Mb,Si
7032,Brasil,Masculino,51,8,116197.65,773,2,Si,Si,86701.4,2GB,No
7033,Argentina,Femenino,33,5,0.0,538,2,Si,No,126962.41,500Mb,Si
7034,Argentina,Masculino,37,5,98400.61,698,2,No,No,25017.28,1GB,No
7035,Argentina,Masculino,24,5,0.0,555,2,Si,No,27513.47,1GB,No
7036,Argentina,Femenino,34,9,115897.12,666,1,Si,Si,25095.03,100GB,No
7037,Argentina,Masculino,32,8,116358.0,822,1,Si,No,108798.36,100GB,No
7038,Argentina,Masculino,28,5,0.0,674,1,Si,Si,151925.25,100GB,No
7039,Argentina,Masculino,56,1,100374.58,500,1,Si,No,118490.8,20GB,Si
7040,Chile,Femenino,26,4,135219.57,702,1,No,Si,59747.63,500Mb,Si
7041,Argentina,Femenino,71,8,0.0,606,2,Si,Si,169741.96,100GB,No
7042,Brasil,Femenino,43,4,125890.72,556,1,Si,Si,74854.97,20GB,No
7043,Argentina,Masculino,45,7,142072.02,674,1,Si,No,37013.29,100GB,No
7044,Brasil,Femenino,31,4,164672.66,850,1,No,Si,61936.1,100GB,No
7045,Chile,Masculino,25,7,160599.06,650,2,Si,Si,28391.52,20GB,No
7046,Chile,Femenino,37,9,101707.8,617,1,Si,No,123866.28,20GB,No
7047,Argentina,Masculino,36,6,0.0,624,2,No,No,84635.64,1GB,No
7048,Argentina,Masculino,40,6,0.0,654,1,No,No,183872.88,100GB,Si
7049,Argentina,Femenino,41,4,145809.53,597,2,Si,Si,52319.26,500Mb,Si
7050,Argentina,Masculino,51,1,118537.47,734,1,Si,Si,116912.45,1GB,No
7051,Argentina,Femenino,28,3,0.0,619,2,Si,No,53394.12,2GB,No
7052,Argentina,Femenino,33,4,0.0,770,1,Si,No,26080.54,20GB,Si
7053,Argentina,Masculino,51,5,0.0,555,3,Si,No,189122.89,100GB,Si
7054,Argentina,Masculino,25,9,0.0,705,2,No,Si,112331.19,2GB,No
7055,Brasil,Masculino,39,1,82531.11,540,1,Si,No,114092.52,500Mb,Si
7056,Chile,Femenino,37,6,0.0,763,2,Si,Si,149705.25,1GB,No
7057,Argentina,Masculino,44,2,0.0,443,1,Si,No,159165.7,100GB,No
7058,Brasil,Masculino,49,3,137115.16,430,1,Si,No,146516.86,20GB,Si
7059,Argentina,Femenino,27,2,133009.51,712,1,Si,No,126809.15,500Mb,Si
7060,Argentina,Femenino,43,3,145860.98,638,1,Si,Si,142763.51,100GB,Si
7061,Chile,Femenino,38,8,0.0,649,1,Si,No,103760.53,500Mb,Si
7062,Brasil,Femenino,41,4,132670.53,606,1,Si,No,156476.36,100GB,Si
7063,Argentina,Masculino,32,4,0.0,850,1,Si,Si,180622.02,500Mb,Si
7064,Argentina,Femenino,30,4,0.0,550,2,Si,No,89216.29,20GB,No
7065,Argentina,Femenino,32,2,0.0,668,2,Si,Si,40652.33,100GB,No
7066,Argentina,Masculino,76,10,121313.88,780,1,No,Si,64872.33,500Mb,Si
7067,Brasil,Femenino,34,2,108410.87,816,2,Si,No,102908.91,1GB,No
7068,Brasil,Masculino,48,2,131326.47,596,1,No,No,1140.02,20GB,Si
7069,Argentina,Masculino,50,3,121159.65,599,1,No,No,4033.39,20GB,Si
7070,Argentina,Masculino,29,4,128744.04,555,1,Si,Si,47454.93,500Mb,Si
7071,Brasil,Femenino,62,3,118233.81,593,1,No,Si,24765.53,500Mb,Si
7072,Argentina,Femenino,30,6,0.0,751,2,Si,No,15766.1,1GB,No
7073,Argentina,Femenino,27,5,0.0,781,2,No,No,72969.9,1GB,No
7074,Argentina,Masculino,47,1,0.0,672,1,No,No,91574.92,1GB,No
7075,Chile,Masculino,56,4,99340.83,579,1,No,No,4523.74,100GB,Si
7076,Brasil,Masculino,49,1,133384.66,768,1,Si,No,102397.22,2GB,Si
7077,Argentina,Masculino,36,3,0.0,557,1,No,Si,144078.02,2GB,No
7078,Brasil,Femenino,42,2,164307.77,588,1,Si,No,48498.19,1GB,No
7079,Argentina,Femenino,25,1,0.0,697,2,No,No,87803.32,20GB,No
7080,Brasil,Masculino,34,7,118028.35,655,1,Si,No,51226.32,1GB,Si
7081,Brasil,Masculino,34,6,108760.27,764,2,Si,No,166324.79,2GB,Si
7082,Argentina,Femenino,38,4,72594.0,614,1,Si,Si,76042.48,1GB,No
7083,Argentina,Masculino,29,1,43504.42,744,1,Si,Si,119327.75,20GB,No
7084,Argentina,Femenino,46,7,52016.08,689,2,Si,Si,72993.65,2GB,No
7085,Argentina,Masculino,31,9,0.0,593,2,No,Si,20492.16,100GB,No
7086,Chile,Femenino,24,5,172231.93,523,1,No,Si,155144.12,20GB,No
7087,Brasil,Femenino,26,10,109819.16,568,2,Si,No,154491.39,2GB,No
7088,Argentina,Masculino,34,5,118838.75,653,1,Si,Si,52820.13,500Mb,Si
7089,Brasil,Masculino,29,8,97086.4,814,2,Si,Si,197276.13,20GB,No
7090,Argentina,Femenino,45,5,92786.66,649,1,Si,No,173365.9,20GB,Si
7091,Chile,Masculino,53,10,0.0,609,1,Si,Si,154642.91,1GB,No
7092,Argentina,Masculino,43,7,81076.8,590,2,Si,Si,182627.25,2GB,Si
7093,Brasil,Femenino,41,3,138306.34,537,1,Si,No,106761.47,20GB,No
7094,Chile,Masculino,34,6,90723.36,421,1,Si,Si,12162.76,20GB,No
7095,Argentina,Masculino,38,7,198338.77,693,2,Si,Si,14278.18,2GB,No
7096,Brasil,Femenino,29,8,121326.42,675,1,Si,No,133457.52,100GB,No
7097,Argentina,Masculino,67,9,0.0,663,3,Si,Si,72318.77,100GB,No
7098,Brasil,Femenino,44,5,140406.68,667,2,No,Si,57164.19,500Mb,Si
7099,Brasil,Masculino,43,5,129305.09,850,2,No,Si,19244.58,100GB,No
7100,Argentina,Masculino,31,1,0.0,633,1,Si,No,48606.71,100GB,No
7101,Argentina,Masculino,50,9,94748.76,549,2,No,Si,13608.18,2GB,No
7102,Argentina,Masculino,38,9,0.0,532,2,No,No,30583.95,1GB,No
7103,Argentina,Masculino,62,3,0.0,562,2,Si,No,105986.01,500Mb,Si
7104,Brasil,Femenino,61,5,110368.03,487,1,No,No,11384.45,100GB,Si
7105,Argentina,Femenino,42,10,0.0,591,2,No,No,171099.22,1GB,No
7106,Brasil,Masculino,26,3,130483.95,625,1,Si,No,122810.53,500Mb,Si
7107,Chile,Femenino,40,8,101993.12,597,1,No,Si,94774.12,2GB,No
7108,Argentina,Masculino,45,7,144889.18,674,1,Si,Si,102591.9,500Mb,Si
7109,Argentina,Femenino,34,2,126558.92,697,1,Si,No,73334.43,500Mb,Si
7110,Argentina,Masculino,31,7,136658.61,621,1,Si,Si,148689.13,100GB,No
7111,Argentina,Femenino,35,2,97440.02,615,2,Si,Si,139816.1,1GB,No
7112,Argentina,Masculino,24,6,0.0,691,2,Si,Si,92811.2,1GB,No
7113,Brasil,Masculino,42,6,126704.49,586,2,Si,No,41682.3,500Mb,Si
7114,Brasil,Masculino,52,8,103023.26,695,1,Si,Si,22485.64,20GB,No
7115,Brasil,Masculino,46,4,113625.93,518,1,No,No,92727.42,2GB,Si
7116,Argentina,Masculino,54,3,167831.88,493,2,Si,No,150159.95,20GB,Si
7117,Brasil,Masculino,31,9,143321.97,653,1,Si,No,83679.46,500Mb,Si
7118,Argentina,Masculino,26,4,119009.57,700,1,Si,No,141926.43,500Mb,Si
7119,Argentina,Femenino,53,9,169406.33,672,4,Si,Si,147311.47,20GB,Si
7120,Chile,Femenino,38,7,0.0,779,2,Si,Si,138542.87,500Mb,Si
7121,Argentina,Masculino,38,4,0.0,660,2,No,No,88080.43,1GB,No
7122,Argentina,Masculino,44,1,100486.18,601,2,Si,Si,62678.53,20GB,No
7123,Brasil,Masculino,37,9,108308.11,768,1,Si,No,41788.25,1GB,Si
7124,Brasil,Masculino,52,8,83693.34,597,2,Si,Si,161083.53,20GB,No
7125,Argentina,Femenino,35,6,0.0,502,2,Si,Si,80618.47,500Mb,Si
7126,Argentina,Femenino,45,3,104118.5,709,1,No,Si,174032.0,1GB,No
7127,Argentina,Femenino,38,1,0.0,755,2,Si,No,20734.81,20GB,No
7128,Chile,Masculino,48,8,167997.6,704,1,Si,Si,173498.45,2GB,No
7129,Argentina,Masculino,40,4,102833.46,603,2,Si,Si,38829.11,500Mb,Si
7130,Chile,Masculino,30,1,0.0,723,3,Si,No,164647.72,20GB,Si
7131,Argentina,Masculino,81,5,0.0,850,2,Si,Si,44827.47,500Mb,Si
7132,Argentina,Femenino,41,10,0.0,686,1,Si,Si,144272.71,100GB,Si
7133,Chile,Femenino,26,5,166297.89,744,1,Si,Si,181694.44,2GB,No
7134,Chile,Femenino,50,10,128039.01,682,1,Si,Si,102260.16,2GB,No
7135,Brasil,Masculino,49,6,113599.74,636,2,Si,No,158887.09,1GB,Si
7136,Chile,Femenino,24,5,177799.83,705,2,No,No,79886.06,500Mb,Si
7137,Argentina,Femenino,33,2,58036.33,707,1,Si,Si,83335.78,20GB,No
7138,Chile,Femenino,48,8,155413.06,490,1,Si,No,187921.3,2GB,No
7139,Argentina,Femenino,36,9,114997.42,774,1,Si,No,75304.09,100GB,No
7140,Chile,Femenino,56,5,0.0,655,2,Si,Si,41782.7,500Mb,Si
7141,Brasil,Masculino,39,1,50880.98,725,2,Si,Si,184023.54,2GB,No
7142,Chile,Masculino,33,4,79281.61,751,1,Si,No,117547.76,100GB,No
7143,Chile,Masculino,38,2,0.0,651,3,Si,No,67029.82,1GB,Si
7144,Argentina,Femenino,33,2,147229.65,666,1,Si,Si,56410.17,20GB,No
7145,Argentina,Masculino,54,7,128914.97,678,1,No,No,191746.23,500Mb,Si
7146,Chile,Femenino,33,6,0.0,561,2,Si,No,45261.47,1GB,No
7147,Argentina,Masculino,40,1,141136.79,600,1,Si,Si,67803.83,1GB,No
7148,Argentina,Masculino,35,8,0.0,602,1,Si,Si,22499.29,500Mb,Si
7149,Brasil,Masculino,35,7,156847.29,629,2,Si,No,31824.29,2GB,No
7150,Brasil,Femenino,32,0,138171.1,683,2,Si,Si,188203.58,2GB,No
7151,Chile,Femenino,28,8,161592.76,578,1,Si,No,177834.79,500Mb,Si
7152,Brasil,Femenino,43,9,98807.45,735,1,No,No,184570.04,500Mb,Si
7153,Argentina,Masculino,36,8,67226.37,745,1,Si,No,130789.6,100GB,No
7154,Argentina,Masculino,67,5,0.0,630,2,Si,Si,27330.27,2GB,No
7155,Chile,Masculino,39,8,0.0,591,2,No,No,42392.24,1GB,No
7156,Argentina,Femenino,41,3,135756.96,717,1,Si,Si,103706.41,100GB,No
7157,Chile,Femenino,30,8,0.0,575,2,Si,No,185341.63,500Mb,Si
7158,Argentina,Femenino,44,3,118742.74,679,2,Si,No,1568.91,2GB,No
7159,Argentina,Femenino,49,0,0.0,675,1,Si,Si,80496.71,500Mb,Si
7160,Brasil,Femenino,36,4,109044.6,740,1,No,No,94554.74,100GB,Si
7161,Argentina,Femenino,23,4,0.0,615,2,Si,No,196476.19,500Mb,Si
7162,Argentina,Femenino,36,7,0.0,496,2,No,No,108098.28,20GB,No
7163,Brasil,Masculino,27,4,95331.83,501,2,Si,No,132104.76,2GB,No
7164,Argentina,Masculino,38,3,116439.65,464,1,Si,No,75574.48,100GB,No
7165,Chile,Masculino,35,3,0.0,634,2,Si,Si,19515.48,1GB,No
7166,Argentina,Femenino,34,7,93920.47,664,1,No,No,179913.98,20GB,No
7167,Chile,Femenino,41,4,0.0,530,2,No,Si,147606.71,20GB,No
7168,Brasil,Femenino,33,3,137657.25,615,2,Si,Si,171657.57,2GB,No
7169,Argentina,Femenino,34,7,152992.91,574,1,Si,Si,134691.2,100GB,No
7170,Argentina,Masculino,44,8,0.0,653,2,Si,Si,154639.72,500Mb,Si
7171,Chile,Masculino,45,0,139825.56,771,1,No,No,170984.97,500Mb,Si
7172,Argentina,Masculino,25,0,0.0,550,2,Si,Si,184221.11,2GB,No
7173,Chile,Masculino,36,9,0.0,622,2,Si,Si,104852.6,500Mb,Si
7174,Argentina,Masculino,40,8,72945.29,667,2,Si,No,98931.5,500Mb,Si
7175,Argentina,Masculino,37,6,117271.8,644,2,Si,No,104217.96,1GB,Si
7176,Argentina,Masculino,37,9,0.0,650,2,Si,No,17974.08,2GB,No
7177,Brasil,Femenino,25,2,150355.35,816,2,Si,Si,35770.84,2GB,No
7178,Argentina,Masculino,37,4,0.0,655,2,Si,Si,142415.97,1GB,No
7179,Brasil,Femenino,34,9,101861.36,757,2,No,No,187011.96,2GB,No
7180,Argentina,Masculino,24,7,133628.09,487,2,Si,Si,98570.01,500Mb,Si
7181,Chile,Masculino,30,3,0.0,590,2,Si,No,83090.35,2GB,No
7182,Chile,Masculino,41,8,109402.13,657,1,Si,Si,66463.62,500Mb,Si
7183,Brasil,Masculino,26,7,116244.14,664,2,Si,Si,95145.14,1GB,No
7184,Brasil,Masculino,68,6,112595.85,758,1,Si,No,35865.44,20GB,Si
7185,Argentina,Masculino,44,4,142051.07,501,2,No,Si,74940.5,1GB,No
7186,Chile,Masculino,42,5,0.0,688,2,No,No,197602.29,100GB,No
7187,Brasil,Femenino,45,9,134562.8,658,1,Si,Si,159268.67,100GB,No
7188,Brasil,Femenino,40,5,148495.64,848,1,No,No,158853.98,500Mb,Si
7189,Brasil,Masculino,39,4,142406.43,544,2,Si,No,146637.45,20GB,No
7190,Argentina,Masculino,69,1,0.0,675,2,Si,No,157097.09,1GB,No
7191,Argentina,Masculino,24,2,0.0,575,2,Si,Si,119927.81,100GB,No
7192,Argentina,Femenino,26,1,0.0,678,2,Si,No,45443.68,2GB,No
7193,Argentina,Masculino,32,6,160485.16,742,1,Si,No,29023.03,2GB,No
7194,Chile,Masculino,30,0,0.0,678,1,Si,No,35113.08,1GB,No
7195,Argentina,Femenino,37,4,131834.76,453,2,Si,No,8949.2,2GB,No
7196,Brasil,Masculino,29,5,103607.24,760,2,No,Si,86334.64,2GB,No
7197,Chile,Femenino,40,8,79035.95,675,1,Si,No,142783.98,20GB,Si
7198,Argentina,Femenino,36,3,79551.12,692,1,No,Si,178267.07,1GB,No
7199,Argentina,Masculino,32,4,0.0,615,2,Si,Si,6225.63,1GB,No
7200,Chile,Masculino,36,8,188241.05,657,2,No,No,183058.51,1GB,Si
7201,Chile,Masculino,41,9,127523.75,696,1,No,Si,191417.42,20GB,No
7202,Argentina,Femenino,30,8,0.0,770,2,Si,No,100557.03,2GB,No
7203,Brasil,Masculino,41,10,79857.64,758,1,Si,Si,78088.17,500Mb,Si
7204,Argentina,Femenino,33,8,0.0,708,2,No,Si,15246.83,100GB,No
7205,Chile,Masculino,42,8,0.0,716,2,Si,No,180800.42,1GB,No
7206,Argentina,Masculino,46,9,143267.14,656,2,No,No,193099.43,100GB,No
7207,Argentina,Masculino,38,8,0.0,654,2,Si,No,88659.44,1GB,No
7208,Argentina,Masculino,31,6,0.0,629,2,Si,No,93881.75,20GB,No
7209,Argentina,Masculino,41,6,95696.52,683,2,Si,Si,184366.14,1GB,No
7210,Argentina,Femenino,57,1,0.0,499,1,No,No,131372.38,1GB,Si
7211,Argentina,Femenino,35,2,128548.49,850,4,Si,No,75478.95,20GB,Si
7212,Chile,Masculino,48,0,83287.05,478,2,No,Si,44147.95,2GB,Si
7213,Argentina,Femenino,31,0,79340.95,594,1,Si,No,78255.86,100GB,No
7214,Argentina,Masculino,34,9,0.0,782,1,Si,No,183021.06,20GB,Si
7215,Argentina,Femenino,38,5,0.0,585,1,Si,Si,87363.56,20GB,No
7216,Argentina,Femenino,43,9,0.0,732,2,Si,No,183147.17,100GB,No
7217,Brasil,Femenino,45,7,138523.2,721,1,No,No,59604.45,20GB,Si
7218,Chile,Masculino,33,5,127343.4,555,1,No,Si,121789.3,100GB,No
7219,Argentina,Femenino,53,10,110240.04,668,1,No,No,183980.56,100GB,Si
7220,Chile,Masculino,31,8,125927.51,699,2,Si,No,147661.47,1GB,No
7221,Brasil,Femenino,41,2,138878.81,595,1,No,Si,112269.67,100GB,No
7222,Chile,Masculino,36,1,111629.29,705,1,Si,Si,21807.16,100GB,No
7223,Argentina,Femenino,35,3,0.0,732,2,Si,No,90876.95,20GB,No
7224,Chile,Femenino,35,7,0.0,627,1,Si,No,187718.26,100GB,No
7225,Brasil,Femenino,27,2,96129.32,696,2,Si,Si,5983.7,100GB,No
7226,Argentina,Femenino,29,2,0.0,800,2,No,No,167773.55,500Mb,Si
